"WATERSHED_","disturb_ha_2020","disturb_ha_2030","disturb_ha_2040","disturb_ha_2050","disturb_ha_2060","disturb_ha_2070","disturb_ha_2080","disturb_ha_2090","calc_area_ha","perc_disturb_2020","perc_disturb_2030","perc_disturb_2040","perc_disturb_2050","perc_disturb_2060","perc_disturb_2070","perc_disturb_2080","perc_disturb_2090"
"582",4290,3177.22607421875,3177.22607421875,962.370666503906,962.370666503906,962.370666503906,962.370666503906,962.370666503906,962.370666503906,5400.10694796278,58.8363546284463,58.8363546284463,17.8213260547917,17.8213260547917,17.8213260547917,17.8213260547917,17.8213260547917,17.8213260547917
"583",4292,961.328979492188,961.328979492188,961.328979492188,961.328979492188,0,0,0,0,4039.9863266748,23.7953523046557,23.7953523046557,23.7953523046557,23.7953523046557,0,0,0,0
"584",4291,0,0,0,0,0,0,0,0,2050.97936204599,0,0,0,0,0,0,0,0
"585",4294,202.362747192383,202.362747192383,202.362747192383,202.362747192383,0,0,0,0,3631.69008141942,5.57213701212331,5.57213701212331,5.57213701212331,5.57213701212331,0,0,0,0
"586",4293,48.4223556518555,48.4223556518555,48.4223556518555,48.4223556518555,0,0,0,0,3422.3366679237,1.4148916471515,1.4148916471515,1.4148916471515,1.4148916471515,0,0,0,0
"587",4295,0,0,0,0,0,0,0,0,6275.12742896504,0,0,0,0,0,0,0,0
"588",4296,0,0,0,0,0,0,0,0,2070.28471009171,0,0,0,0,0,0,0,0
"589",4297,898.283569335938,898.283569335938,898.283569335938,0,0,0,0,0,9293.67050806429,9.66554138708146,9.66554138708146,9.66554138708146,0,0,0,0,0
"590",8360,0,0,0,0,0,0.0690785124897957,0.0690785124897957,0.0690785124897957,2.06186994228978,0,0,0,0,0,3.35028466504931,3.35028466504931,3.35028466504931
"591",8361,0,0,0,0,0,11.0693708485924,11.0693708485924,11.0693708485924,16.2374220283766,0,0,0,0,0,68.1719723072264,68.1719723072264,68.1719723072264
"592",8362,0,0,0,0,0,0,0,0,3.16484096724845,0,0,0,0,0,0,0,0
"593",8363,0,0,0,0,1.07786872424185,1.29364242125303,1.29364242125303,1.29364242125303,2.98620615250096,0,0,0,0,36.0949200824308,43.3205999582311,43.3205999582311,43.3205999582311
"594",8364,0,0,0,0,0,0,0,0,1.52136599803356,0,0,0,0,0,0,0,0
"595",3472,0.00036202697083354,0.00036202697083354,0.00036202697083354,0.00036202697083354,0.00036202697083354,0.00036202697083354,0.00036202697083354,0.00036202697083354,0.000362026965105906,100.000001582101,100.000001582101,100.000001582101,100.000001582101,100.000001582101,100.000001582101,100.000001582101,100.000001582101
"596",3473,1066.34057617188,993.067077636719,1019.58966064453,1122.71264648438,1370.71789550781,1372.71789550781,1372.71789550781,1372.71789550781,3047.21767173005,34.9939089046587,32.589305544192,33.4596924303626,36.8438611031997,44.9826052212933,45.0482388653403,45.0482388653403,45.0482388653403
"597",3474,773.322998046875,762.322998046875,897.322998046875,897.322998046875,1255.11157226562,1255.11157226562,1255.11157226562,1255.11157226562,2115.23517601127,36.5596699041825,36.0396331666722,42.4219022179354,42.4219022179354,59.3367388411348,59.3367388411348,59.3367388411348,59.3367388411348
"598",3476,0,0,0,0,0,0,0,0,8779.601081354,0,0,0,0,0,0,0,0
"599",3475,459.459228515625,454.337158203125,459.883636474609,459.883636474609,504.567657470703,522.567626953125,543.689697265625,543.689697265625,2405.81855482309,19.0978337744764,18.8849303407478,19.1154746708829,19.1154746708829,20.9728059690605,21.720990799805,22.5989485439647,22.5989485439647
"600",3478,424.628021240234,455.465881347656,539.648559570312,560.648559570312,695.21484375,1133.20874023438,1285.5625,1290.5625,3008.08236668978,14.1162365080951,15.1414032538235,17.9399528931172,18.638072074711,23.1115627500268,37.6721313479659,42.7369447803614,42.9031636331218
"601",3477,1592.62145996094,1363.81665039062,1395.4248046875,1530.71801757812,1586.99890136719,1647.92468261719,1647.92468261719,1647.92468261719,4453.37069888021,35.7621578720451,30.6243684302669,31.3341264188579,34.3721221761984,35.6359038731322,37.0039862846261,37.0039862846261,37.0039862846261
"602",3480,0,0,0,58.6892204284668,156.699172973633,1466.33203125,1648.33203125,1758.89794921875,3722.80483749109,0,0,0,1.5764785689926,4.20916969365596,39.3878297482337,44.2766167769584,47.2465795548962
"603",3481,172.118209838867,199.183578491211,191.159515380859,194.754013061523,581.754028320312,703.754028320312,739.658447265625,913.504699707031,5789.72651343697,2.97282107262597,3.44029338914265,3.30170198777457,3.36378605465271,10.0480398680345,12.1552205736665,12.7753607281623,15.7780285059569
"604",3485,2006.88244628906,2135.25219726562,2328.41748046875,2346.13159179688,2360.74145507812,2365.6298828125,2365.6298828125,2365.6298828125,2430.18329183754,82.5815259708905,87.8638333346079,95.8124223917348,96.5413431849779,97.1425267800722,97.3436814728394,97.3436814728394,97.3436814728394
"605",3484,1805.03002929688,1925.99731445312,2049.65625,2049.65625,2108.63208007812,2112.98706054688,2112.98706054688,2112.98706054688,2195.35602449834,82.2203783420204,87.730522656034,93.3632735250021,93.3632735250021,96.0496637696824,96.2480361712497,96.2480361712497,96.2480361712497
"606",3486,769.024291992188,782.33837890625,817.34521484375,817.34521484375,925.524475097656,928.049377441406,935.937438964844,935.937438964844,1090.29904075751,70.5333365658923,71.754477410409,74.965232866378,74.965232866378,84.887213553323,85.1187924366719,85.8422693204044,85.8422693204044
"607",3487,2515.77612304688,2540.95703125,2896.28564453125,3064.591796875,3064.591796875,3064.591796875,3065.591796875,3066.22924804688,3230.65640762179,77.8719803539502,78.6514166364257,89.6500673268228,94.859725399612,94.859725399612,94.859725399612,94.8906788615041,94.9104101820609
"608",8369,0.709237784147263,0.771118819713593,0.771118819713593,0.771118819713593,0.771118819713593,0.771118819713593,0.771118819713593,0.771118819713593,2.90069011425204,24.4506567820721,26.5839779273502,26.5839779273502,26.5839779273502,26.5839779273502,26.5839779273502,26.5839779273502,26.5839779273502
"609",8368,4.80019289255142,6.21991789340973,4.46524822711945,4.79965668916702,6.05864632129669,6.05864632129669,6.05864632129669,6.05864632129669,12.438662907028,38.5909074667443,50.0047146538186,35.8981368053356,38.5865966868124,48.7081800237024,48.7081800237024,48.7081800237024,48.7081800237024
"610",8372,0,0,0,0,0,0,0,0,12.0590450141256,0,0,0,0,0,0,0,0
"611",8373,1.31340050697327,1.31340050697327,1.31340050697327,1.31340050697327,1.31340050697327,1.31340050697327,1.31340050697327,1.31340050697327,5.35359007008976,24.533079480836,24.533079480836,24.533079480836,24.533079480836,24.533079480836,24.533079480836,24.533079480836,24.533079480836
"612",8374,0,0,0,0,0,0,0,0,7.99944356652378,0,0,0,0,0,0,0,0
"613",8375,0,0,0,0,0,0,0,0,0.127514892621942,0,0,0,0,0,0,0,0
"614",8377,0.38817623257637,0.38817623257637,0.38817623257637,0.38817623257637,0.38817623257637,0.38817623257637,0.38817623257637,0.38817623257637,8.73490068233309,4.44396847420924,4.44396847420924,4.44396847420924,4.44396847420924,4.44396847420924,4.44396847420924,4.44396847420924,4.44396847420924
"615",8376,0,0,0,0,0,0,0,0,2.14121234822262,0,0,0,0,0,0,0,0
"616",3492,999.79150390625,999.79150390625,1077.2666015625,1081.66943359375,1081.66943359375,1081.66943359375,1081.66943359375,1081.66943359375,2177.0054271278,45.9250809137996,45.9250809137996,49.4838730367235,49.6861156207973,49.6861156207973,49.6861156207973,49.6861156207973,49.6861156207973
"617",3494,515.317504882812,515.317504882812,475.079010009766,475.079010009766,476.736145019531,586.736145019531,586.736145019531,586.736145019531,2537.24947013335,20.3100842447207,20.3100842447207,18.7241741737283,18.7241741737283,18.7894864352647,23.1248898433584,23.1248898433584,23.1248898433584
"618",3495,0,0,0,0,0,0,0,0,1.36243257750534,0,0,0,0,0,0,0,0
"619",3497,739.76416015625,743.76416015625,914.858947753906,1239.85888671875,1431.36584472656,1831.36584472656,1834.36584472656,1893.36584472656,6780.55067435005,10.910089691604,10.9690819503763,13.4923989465148,18.2855190716143,21.1098760774879,27.0091019547186,27.0533461487978,27.9234819656893
"620",3498,1100.84680175781,1242.50244140625,1393.04174804688,1393.04174804688,1588.04174804688,1665.57824707031,1844.52038574219,1975.52038574219,5574.64294615541,19.747395705711,22.2884667844629,24.9888963562697,24.9888963562697,28.4868782339159,29.8777565336089,33.0876865757703,35.4376128628044
"621",3504,703.002807617188,600.464721679688,600.464721679688,600.464721679688,621.6357421875,767.137878417969,791.138244628906,1003.62744140625,4072.28575570106,17.2631011130053,14.7451519294553,14.7451519294553,14.7451519294553,15.2650324530205,18.8380168887707,19.4273754861466,24.6453098238798
"622",3505,0,0,0,0,0,0,0,3.55876731872559,5.14918812239338,0,0,0,0,0,0,0,69.1131734583324
"623",8382,0,0,0,0,0,0,0,0,3.6631111639612,0,0,0,0,0,0,0,0
"624",8383,0,0,0,0,0,0,0,0,7.982924349707,0,0,0,0,0,0,0,0
"625",3510,0,0,4.63112783432007,288.338531494141,331.2978515625,331.2978515625,451.316467285156,451.316467285156,504.131446869671,0,0,0.918634983609208,57.1951091891878,65.716561349157,65.716561349157,89.5235697133235,89.5235697133235
"626",3513,337.194000244141,315.716400146484,649.371826171875,931.704956054688,937.704956054688,937.704956054688,939.779357910156,939.779357910156,1849.93097542039,18.2273827901884,17.0663881161695,35.1024894874419,50.3643091787768,50.6886456042824,50.6886456042824,50.8007796180933,50.8007796180933
"627",3514,2635.08422851562,2594.08935546875,2595.958984375,2841.89184570312,2868.89184570312,2868.89184570312,2904.34643554688,2909.18090820312,6246.52043240054,42.1848332528861,41.5285499109757,41.5584806368331,45.4955983328303,45.9278389745155,45.9278389745155,46.4954284065431,46.57282305703
"628",3515,1673.78491210938,1649.10559082031,1678.00927734375,1698.17224121094,1587.40405273438,1638.40405273438,1642.40405273438,1657.40405273438,3056.11909961659,54.7683142427062,53.9607763004788,54.9065407023656,55.5662978391119,51.9418255961793,53.6106087272556,53.7414936787125,54.2323122466761
"629",3516,714.263671875,691.278564453125,653.374877929688,724.552185058594,724.552185058594,724.552185058594,726.526672363281,728.409423828125,2202.60157455295,32.4281831143234,31.38463952989,29.6637796630241,32.8952904342517,32.8952904342517,32.8952904342517,32.9849338508141,33.0704123815932
"630",3517,277.998565673828,277.288116455078,304.109008789062,325.179473876953,325.179473876953,325.179473876953,326.750335693359,327.050994873047,3121.89491154588,8.90480216504695,8.88204517806054,9.74116738088649,10.4160928887876,10.4160928887876,10.4160928887876,10.4664104638795,10.4760411269289
"631",3518,0.313072502613068,0.313072502613068,0.313072502613068,30.9694900512695,30.9694900512695,30.9694900512695,30.9694900512695,31.9518547058105,2218.96925033989,0.0141089157754265,0.0141089157754265,0.0141089157754265,1.39567008630362,1.39567008630362,1.39567008630362,1.39567008630362,1.43994130161634
"632",3519,1364.44641113281,1213.90490722656,1640.97521972656,1946.52233886719,2132.57861328125,2134.1923828125,2158.1923828125,2158.1923828125,3551.04698469108,38.423778029834,34.1844225790261,46.2110252779243,54.8154487186129,60.05492527908,60.1003701728876,60.7762271836077,60.7762271836077
"633",3520,687.333312988281,640.981994628906,656.329345703125,703.790832519531,796.790832519531,796.790832519531,796.790832519531,817.142150878906,6584.43144978242,10.4387648080229,9.73481157055842,9.96789701143921,10.6887107548639,12.1011333870878,12.1011333870878,12.1011333870878,12.4102157811349
"634",3521,186.281326293945,186.281326293945,186.281326293945,217.572402954102,217.572402954102,217.572402954102,217.572402954102,217.572402954102,2073.39441867204,8.98436518476085,8.98436518476085,8.98436518476085,10.4935366370597,10.4935366370597,10.4935366370597,10.4935366370597,10.4935366370597
"635",3523,0,0,0,0,0,0,0,0,3376.16286978707,0,0,0,0,0,0,0,0
"636",3522,1484.93493652344,1484.93493652344,1484.93493652344,1647.49389648438,1748.298828125,1831.298828125,1888.298828125,2134.298828125,8367.90165586514,17.7456069345967,17.7456069345967,17.7456069345967,19.688255959959,20.8929179622899,21.884803424302,22.565977777732,25.505782882009
"637",3524,16,16,16,16,0,0,0,0,2168.2935863122,0.737907454092162,0.737907454092162,0.737907454092162,0.737907454092162,0,0,0,0
"638",3525,0,0,0,0,0,0,0,0,4622.04780449372,0,0,0,0,0,0,0,0
"639",3526,0,0,0,0,0,0,0,0,4374.66246424,0,0,0,0,0,0,0,0
"640",3527,288.617004394531,288.617004394531,397.617004394531,463.617004394531,686.617004394531,716.617004394531,716.617004394531,716.617004394531,4757.30316903528,6.06681966945275,6.06681966945275,8.35803374867032,9.74537438379289,14.4329041054949,15.0635134850961,15.0635134850961,15.0635134850961
"641",3528,0,0,0,0,0,0,0,0,7978.35568958378,0,0,0,0,0,0,0,0
"642",3529,2273.615234375,2221.607421875,2390.5419921875,2403.98291015625,2526.17797851562,2611.17797851562,2838.17797851562,2978.17797851562,5886.69972530303,38.6229184512713,37.7394384892061,40.6092055606666,40.8375324432316,42.9133146991897,44.3572477001315,48.2133981849996,50.5916407747861
"643",3530,3204.99551391602,3191.69277954102,3201.69079589844,3266.16268920898,3266.16268920898,3266.16268920898,3282.71078491211,3302.11526489258,3905.22382505148,82.0694448639897,81.7288053777286,81.9848218522079,83.6357360174081,83.6357360174081,83.6357360174081,84.059478584914,84.5563638045522
"644",3532,5642.46630859375,5495.88525390625,5953.2529296875,6089.38916015625,6596.91650390625,6692.29541015625,6716.09375,6725.09375,6936.28227041375,81.347126437765,79.2338754342306,85.8277200609425,87.7903886081761,95.1073824092333,96.4824548548405,96.8255542114693,96.9553067164732
"645",3531,2936.69891357422,2899.40567779541,3014.89175415039,3017.36587524414,3017.36587524414,3017.36587524414,3027.72598266602,3091.72598266602,3100.74595881154,94.7094329101311,93.5067147166967,97.2311757944189,97.310966951986,97.310966951986,97.310966951986,97.6450835664875,99.7091030266477
"646",3534,712.58984375,727.58984375,754.860046386719,883.860046386719,1047.33325195312,1047.33325195312,1047.33325195312,1051.57336425781,3229.26931775424,22.0665969181401,22.5310982812668,23.3755680344332,27.3702797573226,32.4325148786749,32.4325148786749,32.4325148786749,32.563817408364
"647",3533,2054.12815764546,2045.12815764546,2173.75518933684,2348.02179089934,3116.46359157562,3191.057097435,3191.25851345062,3199.25851345062,4201.52840406311,48.8900219181907,48.6758141553371,51.7372484554595,55.8849438844366,74.1745215517721,75.9499113310543,75.9547052059554,76.1451121062697
"648",3535,1977.08679199219,1894.83984375,2007.94287109375,2193.36791992188,2261.05029296875,2266.05029296875,2266.05029296875,2290.05029296875,2325.05038582356,85.034148251023,81.4967217615298,86.361262677863,94.3363607642834,97.2473674873872,97.4624165904297,97.4624165904297,98.4946522850338
"649",3536,666.432434082031,645.515991210938,646.856140136719,647.21484375,647.21484375,647.21484375,647.275756835938,647.275756835938,2320.67640711462,28.7171633252665,27.8158552925322,27.8736034956713,27.8890603517922,27.8890603517922,27.8890603517922,27.8916851505686,27.8916851505686
"650",3537,1120.03955078125,1110.57397460938,1134.93774414062,1341.16687011719,1419.73791503906,1429.73791503906,1432.73791503906,1432.73791503906,4560.33539225134,24.560464405411,24.352901247053,24.8871551436556,29.4093910811039,31.13231358929,31.3515957064998,31.4173803416628,31.4173803416628
"651",3538,2556.57788085938,2556.57788085938,2556.57788085938,2605.26953125,2609.81372070312,2609.81372070312,2613.81372070312,2614.7626953125,2620.47847585631,97.5614913236008,97.5614913236008,97.5614913236008,99.4196119240653,99.5930226005884,99.5930226005884,99.7456664798209,99.781880271238
"652",3539,3381.17318725586,3381.17318725586,3364.91172790527,3110.04537963867,4123.00379943848,4437.18905639648,4450.18905639648,4461.78256225586,6635.24383108998,50.9577835167578,50.9577835167578,50.712706474157,46.8716065122776,62.1379395301164,66.8730369124593,67.0689603831099,67.2436865296466
"653",3540,1866.55981445312,1866.55981445312,1934.71618652344,2048.13061523438,2240.99633789062,2249.02392578125,2256.02392578125,2266.4814453125,2752.52921134558,67.8125342597418,67.8125342597418,70.2886704543871,74.4090419383102,81.4158966471097,81.7075407051468,81.9618522659886,82.3417762823495
"654",3541,3383.13434417732,3628.06543439627,3786.90844186023,3833.21015035734,3690.09003694728,3751.49555676803,3767.05000275001,3842.28025787696,5762.49288917303,58.7095621503289,62.9599984620012,65.716496570006,66.5199979258879,64.0363486414097,65.1019555063851,65.3718811493513,66.6773969490897
"655",4272,184.028167724609,0,0,0,0,0,0,0,3633.30493505861,5.06503503047263,0,0,0,0,0,0,0
"656",4273,72.3290405273438,72.3290405273438,72.3290405273438,72.3290405273438,72.3290405273438,72.3290405273438,72.3290405273438,72.3290405273438,3145.79220853445,2.2992313456406,2.2992313456406,2.2992313456406,2.2992313456406,2.2992313456406,2.2992313456406,2.2992313456406,2.2992313456406
"657",4275,0,0,0,0,0,0,0,0,3087.46403856334,0,0,0,0,0,0,0,0
"658",4274,0,0,0,0,0,0,0,0,5000.88470248117,0,0,0,0,0,0,0,0
"659",4277,0,0,0,0,0,0,0,0,4280.054158562,0,0,0,0,0,0,0,0
"660",4276,0,0,0,0,0,0,0,0,8188.63510647392,0,0,0,0,0,0,0,0
"661",4278,0,0,0,0,0,0,0,0,3311.63210604424,0,0,0,0,0,0,0,0
"662",4279,0,0,0,0,0,0,0,0,6334.94749334416,0,0,0,0,0,0,0,0
"663",4281,0,0,0,0,0,0,0,0,2382.55795680964,0,0,0,0,0,0,0,0
"664",4280,19.1234016418457,19.1234016418457,19.1234016418457,0,0,0,0,0,2568.78959447242,0.74445184934554,0.74445184934554,0.74445184934554,0,0,0,0,0
"665",4282,0,0,0,0,0,0,0,0,8986.90339048213,0,0,0,0,0,0,0,0
"666",4284,0,0,0,0,0,0,0,0,3005.83123645212,0,0,0,0,0,0,0,0
"667",4283,0,0,0,0,0,0,0,0,4645.28379374092,0,0,0,0,0,0,0,0
"668",4285,310.178192138672,310.178192138672,0,0,0,0,0,0,4611.37019643163,6.72637803789194,6.72637803789194,0,0,0,0,0,0
"669",3455,2500.685546875,2580.162109375,3079.11157226562,3389.25659179688,3720.30517578125,3725.30517578125,3765.30517578125,3773.30517578125,4292.57115046941,58.2561234098948,60.1076142696633,71.731171466521,78.9563288060175,86.6684568612082,86.7849371669442,87.7167796128318,87.9031481020093
"670",3456,4321.537109375,4681.537109375,5154.48193359375,6031.79833984375,6610.88818359375,6671.22314453125,6672.38623046875,6674.279296875,7149.35406423047,60.4465392334734,65.4819591716346,72.0971697203048,84.3684378428247,92.4683282461731,93.3122500941533,93.3285185000407,93.3549973453915
"671",3457,1655.84338378906,1885.748046875,2266.66772460938,2940.58325195312,3462.05297851562,3594.05297851562,3599.05297851562,3599.05297851562,6203.3847410202,26.6925791792296,30.398695641194,36.5392091453061,47.4028836629843,55.8090965343907,57.9369671326327,58.017568291657,58.017568291657
"672",3458,330.873748779297,648.969116210938,780.823181152344,842.038024902344,842.038024902344,1155.39404296875,1155.39404296875,1155.39404296875,4686.62108588307,7.05996372900611,13.8472708656936,16.660685104335,17.9668466784889,17.9668466784889,24.6530287342623,24.6530287342623,24.6530287342623
"673",3460,2065.63305664062,2243.96710205078,2457.95910644531,2792.72497558594,2879.55139160156,2881.55139160156,2927.40063476562,2927.40063476562,3036.0996269234,68.0357468616342,73.9095345275175,80.9577882309501,91.983970184006,94.8437714647567,94.9096454559217,96.4197817754773,96.4197817754773
"674",3459,4085.76892089844,4145.06286621094,4190.15698242188,4206.5478515625,4234.48815917969,4260.16174316406,4261.16174316406,4261.16174316406,4263.14853096787,95.8392345755505,97.2300832612528,98.2878488043336,98.6723268261891,99.3277181974779,99.9299393914588,99.9533962331038,99.9533962331038
"675",3461,2238.0869140625,2232.595703125,2218.45556640625,2594.30017220974,2960.2170124054,3085.55929756165,3094.74972724915,3106.74972724915,6098.04770953268,36.7016957011314,36.6116470298343,36.3797672972988,42.5431268462239,48.5436840347753,50.5991334363979,50.7498444528619,50.9466287446811
"676",3462,2000.771484375,2004.22021484375,2004.22021484375,2089.30224609375,2117.9990234375,2117.9990234375,2118.08251953125,2118.08251953125,5252.56176329189,38.0913461762147,38.1570042422055,38.1570042422055,39.7768239622629,40.3231626563512,40.3231626563512,40.3247522824711,40.3247522824711
"677",3463,0,0,0,0,0,0,0,0,2628.22000555102,0,0,0,0,0,0,0,0
"678",3465,2815.76391601562,2800.17822265625,2847.34814453125,3063.85668945312,3113.85668945312,3130.4931640625,3134.4931640625,3134.4931640625,3808.63970508928,73.9309605015426,73.5217410802739,74.7602389568772,80.444907544262,81.7577122165755,82.1945210485358,82.2995454223208,82.2995454223208
"679",3464,3958.04125976562,3960.0341796875,4118.8642578125,4136.73828125,3865.47631835938,4076.13427734375,4077.13427734375,4086.13427734375,6543.12117194335,60.4916393224926,60.5220975681755,62.9495335570741,63.2227062978472,59.0769483978745,62.2964816060882,62.3117648321468,62.4493138666747
"680",3467,2918.92895507812,2932.8515625,3093.921875,3151.84130859375,3297.365234375,3348.50927734375,3401.49462890625,3402.8896484375,4175.69065682115,69.9029021776299,70.2363226478253,74.0936560984458,75.480718463785,78.9657449597859,80.1905493615488,81.4594496685183,81.4928577833884
"681",3466,908.448059082031,908.448059082031,1012.44805908203,1172.52868652344,1251.64660644531,1251.64660644531,1253.64660644531,1253.64660644531,1536.32887842323,59.1310930778307,59.1310930778307,65.9004769942964,76.3201618475617,81.4699654497094,81.4699654497094,81.6001459096414,81.6001459096414
"682",3469,2470.84252929688,2385.6396484375,2599.6396484375,2702.6396484375,2740.60327148438,2740.60327148438,2764.45336914062,2764.45336914062,6457.8415217015,38.2611205461397,36.9417496607897,40.255550398712,41.8505105669644,42.4383791747538,42.4383791747538,42.8076991336921,42.8076991336921
"683",3468,1523.01208496094,1529.05456542969,1588.86938476562,1588.86938476562,1617.18103027344,1620.03686523438,1627.58630371094,1628.19128417969,2594.21091909535,58.7081055649877,58.9410272763364,61.2467310606993,61.2467310606993,62.3380704463837,62.4481553643029,62.7391663388151,62.7624867428847
"684",3471,1962.22497558594,1952.34704589844,1954.80053710938,1964.90930175781,1967.96411132812,1989.96411132812,1994.84204101562,1994.84204101562,2597.1528314112,75.5529267224423,75.172589856316,75.2670583520189,75.6562832188106,75.773904697738,76.6209861530117,76.8088045065758,76.8088045065758
"685",3470,1530.06945800781,1521.34301757812,1560.8203125,1666.58862304688,1802.44519042969,1803.44519042969,1803.44519042969,1803.44519042969,2227.94176957384,68.6763666314529,68.2846849210571,70.0566026372651,74.8039578864602,80.9018087925366,80.9466932690367,80.9466932690367,80.9466932690367
"686",9350,0,0,0,941.827514648438,1039.24694824219,1250.24694824219,1250.24694824219,1250.24694824219,2444.5982921829,0,0,0,38.5268826236247,42.5119722764019,51.1432472255302,51.1432472255302,51.1432472255302
"687",9351,0,0,0,340.324951171875,767.616394042969,767.616394042969,767.616394042969,767.616394042969,4491.08702365234,0,0,0,7.57778572046259,17.0919955458514,17.0919955458514,17.0919955458514,17.0919955458514
"688",9349,381.604919433594,484.932861328125,484.932861328125,755.467041015625,1068.74621582031,1068.74621582031,1068.74621582031,1068.74621582031,3933.01959232152,9.70259390974317,12.3297850403508,12.3297850403508,19.2083213236601,27.1736814611053,27.1736814611053,27.1736814611053,27.1736814611053
"689",9353,0,0,0,0,445.339904785156,705.339904785156,705.339904785156,705.339904785156,4297.8880418396,0,0,0,0,10.361831216863,16.4113140667865,16.4113140667865,16.4113140667865
"690",9352,57.8186111450195,57.8186111450195,57.8186111450195,57.8186111450195,57.8186111450195,57.8186111450195,57.8186111450195,57.8186111450195,2454.9284097049,2.35520559037278,2.35520559037278,2.35520559037278,2.35520559037278,2.35520559037278,2.35520559037278,2.35520559037278,2.35520559037278
"691",9355,1294.02172851562,1320.02172851562,1374.64245605469,1503.81140136719,2102.26245117188,2102.26245117188,2102.26245117188,2102.26245117188,2610.30800437231,49.5735264324407,50.5695774714924,52.6620787183787,57.6104964949836,80.536949955735,80.536949955735,80.536949955735,80.536949955735
"692",9354,74.3772354125977,74.3772354125977,138.756500244141,250.676010131836,1838.08703613281,1838.08703613281,1838.08703613281,1838.08703613281,5701.17926955038,1.30459387253163,1.30459387253163,2.43382103392591,4.39691506405841,32.2404707732997,32.2404707732997,32.2404707732997,32.2404707732997
"693",9356,2358.17065429688,2453.15087890625,2599.15087890625,2612.91455078125,2651.95166015625,2651.95166015625,2651.95166015625,2651.95166015625,5004.29227324964,47.1229601616684,49.0209353282487,51.9384307907028,52.2134681211276,52.9935406517364,52.9935406517364,52.9935406517364,52.9935406517364
"694",9358,1679.17163085938,1679.17163085938,1725.80786132812,1806.31921386719,1711.73095703125,1725.24499511719,1725.24499511719,1760.24499511719,3367.99626401565,49.8566951751099,49.8566951751099,51.2413828889005,53.6318651290164,50.8234220839175,51.2246706907027,51.2246706907027,52.2638642424874
"695",9357,1212.82434082031,1212.82434082031,1212.82434082031,1212.82434082031,1352.2294921875,1352.2294921875,1377.2294921875,1377.2294921875,4582.14384519899,26.4684912083471,26.4684912083471,26.4684912083471,26.4684912083471,29.5108477138778,29.5108477138778,30.0564438549984,30.0564438549984
"696",9361,670.623779296875,670.623779296875,670.623779296875,760.623779296875,1481.05725097656,1508.05725097656,1508.05725097656,2076.64208984375,5954.78477360889,11.2619314516458,11.2619314516458,11.2619314516458,12.7733210890828,24.8717175730765,25.3251344643076,25.3251344643076,34.8735037250592
"697",9359,75.7509536743164,73.5989837646484,73.5989837646484,73.5989837646484,73.5989837646484,73.5989837646484,75.7509536743164,75.7509536743164,2083.78169984192,3.63526340979303,3.53199107997887,3.53199107997887,3.53199107997887,3.53199107997887,3.53199107997887,3.63526340979303,3.63526340979303
"698",9360,327.918121337891,328.869018554688,328.869018554688,328.869018554688,328.869018554688,328.869018554688,328.869018554688,328.869018554688,2683.01923992815,12.2219817308009,12.2574230426873,12.2574230426873,12.2574230426873,12.2574230426873,12.2574230426873,12.2574230426873,12.2574230426873
"699",9362,1445.80603027344,1492.27941894531,1739.3388671875,2009.3388671875,2009.3388671875,2421.3388671875,2421.3388671875,2421.3388671875,7192.86343605921,20.1005627748378,20.746666917993,24.181452666929,27.9351733151821,27.9351733151821,33.6630729710349,33.6630729710349,33.6630729710349
"700",9363,334.224670410156,334.224670410156,334.224670410156,334.224670410156,0,0,0,1184.52404785156,2894.39736118062,11.5472973715615,11.5472973715615,11.5472973715615,11.5472973715615,0,0,0,40.9247211090739
"701",9364,0,0,0,0,0,0,0,84.294807434082,2518.02429129582,0,0,0,0,0,0,0,3.34765664197395
"702",9365,0,0,0,0,0,0,0,72.8033752441406,4132.81558145449,0,0,0,0,0,0,0,1.76159264330199
"703",9367,998.401794433594,967.887512207031,967.887512207031,967.887512207031,0,0,0,0,4959.87315976864,20.1295832024899,19.5143601666656,19.5143601666656,19.5143601666656,0,0,0,0
"704",9366,675.037292480469,685.800964355469,685.800964355469,685.800964355469,120.301040649414,120.301040649414,120.301040649414,120.301040649414,2409.51916315159,28.0154357269165,28.4621502432236,28.4621502432236,28.4621502432236,4.99274056372573,4.99274056372573,4.99274056372573,4.99274056372573
"705",9368,34.2464408874512,34.2464408874512,88.5932998657227,166.292098999023,250.792938232422,374.792938232422,454.792938232422,454.792938232422,2035.78092654079,1.68222623765529,1.68222623765529,4.35180911220446,8.16846728599563,12.3192498251062,18.4102785003134,22.339974419802,22.339974419802
"706",9369,2015.06823730469,2015.86584472656,2305.94091796875,2422.7138671875,2400.36364746094,2417.05151367188,2427.14074707031,2490.51953125,5685.41107764666,35.4427887409467,35.456817760326,40.5589127413323,42.612817861366,42.219702580495,42.513223418004,42.6906817101248,43.80544339251
"707",9370,447.18505859375,539.00341796875,704.00341796875,704.00341796875,668.105346679688,668.105346679688,668.105346679688,668.105346679688,4980.62599756988,8.97849103329458,10.822001455876,14.1348380366694,14.1348380366694,13.4140838321461,13.4140838321461,13.4140838321461,13.4140838321461
